,name,link,class
164,Бизнес | Экономика | Финансы,https://vk.com/public211010602?trackcode=56330005o9jHb3xbUr8x3gp5eKgk5X54hFR6nJfX7Pq8uxzHnwY,0
165,Экономика Ноябрьска,https://vk.com/ekonomikanbrsk?trackcode=65f46ef3o-eJOiDisA7lzNKS4jWmPMz_Az1KDRaUU0RLF9X4THg,0
166,Бизнес-информатика и экономика - UNITECH,https://vk.com/ekonomics_in_mgotu?trackcode=51c57e36M0Eki0ZyDU5brtZZfivOpi45NBAE-vhZHPmmbabPDi4,0
167,Экономика Воткинска,https://vk.com/club180607472?trackcode=15ca6ddc9JM4Sw_WDlAgwqK_kG6UI0T1hQSfhuxB8YZHSspxyE0,0
168,Региональная экономика и управление,https://vk.com/regmy_sseu?trackcode=ce133643G-Fy2X2LZKdyzA8ZUG-njKZQ68Sy4YFY86qxq_kj_5A,0
169,ЦРР «Локальная экономика»,https://vk.com/crrkrsk?trackcode=776d2bd6Od-FqeIyj5E5FZrnIZHfzX7XcoRLruXYyxSuROg333Y,0
170,Экономика Братска,https://vk.com/econ_bratsk?trackcode=f04349491eWINDezMO_-TprGPIXNh6Tm3MmsXNmcjDyLH7y7rqU,0
171,Экономика ОмГТУ,https://vk.com/omgtu_econom?trackcode=08889737SzFUCRKi6X9lgNIka5ibVC6UsSDzusFaFsLnak-H1kQ,0
172,Армия Ирана | КСИР | Политика | Экономика,https://vk.com/iranian_army?trackcode=b9c09337zvuHnde_olKpUeJgxeK5dgx4Hm5bVG9dqGtHFHU_MVY,0
173,"Политика, Экономика и бизнес",https://vk.com/politics_economix_business?trackcode=7ae0dc5cjW32NWSNq9uy4hxyUXXJdURV4uelq_e85p2aBIAU9I4,0
174,"Новости экономики - экономика в Беларуси, ситуац",https://vk.com/beltaby?trackcode=87f5783aNwvhaUEyjflKaKoIhQr0rNxqebBew0tEavt0zFiXUQw,0
175,Управление Экономика Бизнес,https://vk.com/public212423216?trackcode=7329a5f80mt9OtoAdikgVnveiZr5KEtKRa0doQe2e-BGUFsaTas,0
176,Экономика изобилия,https://vk.com/economax?trackcode=80f2aa10uKna4vquyPKYuRQK37gIkN1-aRgnOrN_1o4ipuYvuu8,0
177,"Профиль ""Экономика города"" РУДН",https://vk.com/econgorod?trackcode=602f67beUdG1B9ADO6DPeSj-woduqSBiMcl06XECoflyW5KYKjk,0
178,Экономика,https://vk.com/club159429001?trackcode=005332e6Pi2WMXn_Bm0yy8eAQIPzlCnXKrA5qZzOtpQaC3XEpNE,0
179,Экономика Торговли/Транспорта/Туризма/Энергетики,https://vk.com/club218088050?trackcode=d753f562sR5Wqw4PhewF-0GEs6AWpjiMUhoFHusJO78RMV8hAKE,0
180,"Телеинформ - экономика, бизнес",https://vk.com/teleinformeb?trackcode=c32e4c2fO7GzuyfOCGKhbz_fGjrfA8QRznmh0MfNZHA4dbJQM1I,0
181,Экономика правит миром,https://vk.com/economikapm?trackcode=ded9b370_TVzbgUIvnpKHSmIWczS6s0FPGv5sx6EW6nLSucwOjk,0
182,Экономика ЖКХ,https://vk.com/public170690243?trackcode=4a2f573acCAXMZtvtHF6aJU4FXK0isw1ar98IOFieNGbD5Ufu_w,0
183,Экономика | Бизнес,https://vk.com/economy_business?trackcode=2ef04190m5-SyMPdgyCc6JCcO4ZRPxMElhuCI6tB56NE4CyJFOI,0
184,Экономика и политика,https://vk.com/vlastipolitika?trackcode=4ac41928K0Oy-Ky42wypoY1ZDqtSy9WansrV-ddYhr7tiGkspEo,0
185,Экономика предприятия организации ПОМОЩЬ,https://vk.com/ekonom_pred?trackcode=bc711973OXddrhE8-7ni5zVvFw6WYDTWmsjw5lbUSaHOSHB1aKk,0
186,Эмоциональная Экономика (ЭЭ),https://vk.com/eeconomy?trackcode=e57e9643032RsGmKIdWfxddtGNVWoT76SqaZZX65CBea6ykUNtI,0
187,Повседневная экономика,https://vk.com/public212212974?trackcode=2c152b89fNJjfoi-ttr2WFaOoxvIqUqAV8IuVd1f95dLqarthW4,0
188,Экономика + Политика,https://vk.com/ekopolitik?trackcode=ee64a2d10pIftZWsM7kk3VZ-hO0-95Fs6DTWQkoOix8-qxJtnug,0
189,Нестандартная экономика,https://vk.com/club24239750?trackcode=2a6f1b5e3eMhi6rCZ8Z4R-OH0VPrEqBX-BFnw3ve71kmEYMyttY,0
190,Экономика Чукотки,https://vk.com/depeconom_chukotka?trackcode=f4ca689bgf08MPfRb7m90cIYJ5aK_ZGOFgVi1M27spJXczYeJOs,0
191,СНК «Экономика и управление»,https://vk.com/snk_economica?trackcode=1e633707U6Wy5oUhqs0lMC_sVw5SBKmTaL8JSQnHchEWoZRkjGM,0
192,Экономика НУР,https://vk.com/economika_nur?trackcode=8cce0391SKGuHP8VU7d5VBheJ0UvukxyZbUi38hNn-e-mTUhufM,0
193,"Программа ""Цифровая экономика"" ИМЭБ РУДН",https://vk.com/digital_ec.imeb.rudn?trackcode=900b7f15S7e47DtQHfnFR7cRBV17KgO87uSWM9o4kcnh6I5dORs,0
194,Нумизматика РФ. Экономика. Инвестиции,https://vk.com/numismatics_rf?trackcode=b0ae42dbznVdDqHbbArPK0-qcSsI7X-t9l3uKa-tRxGTzIqkjYo,0
195,ЭКОНОМИКА БУДУЩЕГО,https://vk.com/club218980876?trackcode=a0dcce56zXDjBbYIxshLqQMu17hu-UtRljS0vYSPl5qQW4caR68,0
196,4-150204 Экономика,https://vk.com/club201797561?trackcode=f1f8786doeh7Stll4dH2aLZ8AmU6l3hF7Gr2RELSyWoYH2-kiZ0,0
197,Экономика Челябинска,https://vk.com/cheleconom?trackcode=333a4dee1Lp6lJCFycH2yAsdgxrO_OklgVFKZ10g2RL7jSvPsI4,0
198,Экономика трансформаций,https://vk.com/projects.centrinvest?trackcode=c9dd0397a9X7chag1QMTbDW5B9kkst7Fr1ZhgKCqM3nR_PuBV5g,0
199,Экономика Пуровского района,https://vk.com/economics_pur_adm89?trackcode=96e7f9c6U5rmu2-pmH48Svi-cduBUlTxidseOePvxYbpwa1_5Ig,0
200,Экономика РФ,https://vk.com/ecoruss?trackcode=31eb2085TMD9JTbUneqEhK3yhAVKFXkHTyZoo-J7V5IhlcYGu24,0
201,"Экономика, которую мы потеряли",https://vk.com/economist?trackcode=cf7670c7dGzCRvIXEtH7HVhCMLy1DYRrhRv3hZTsbcnnqap8rp0,0
202,"Кафедра ""Экономика"" ТГТУ",https://vk.com/tmbstu.economics?trackcode=4608cb25OxpIsUM074z0VFJ1rz1DN5PdtdzNUqdyZb7_s5c_H9U,0
203,Коммерсантъ Экономика,https://vk.com/kommersant.economics?trackcode=20a62364ngXSSc7Px-Wd7cUaLYVgBee5XgtNwX70CQzasCDoprw,0
204,Economy of Armenia | Экономика Армении,https://vk.com/armeconomy?trackcode=0ccbdc7dwd4c5UCKdwEOaEqJrNhbn76EVaNavkoAC85tf2xjRNg,0
205,Простая экономика,https://vk.com/economicasimple?trackcode=dbe3f29eV4ma__oZRBFZvkAcg-HNLHvWIf-xq2qO12cEyoG8hPs,0
206,Простая экономика,https://vk.com/prostoecon?trackcode=e715743bQ2Dneq85V0XeQ5ZFoVRShuTcqNl9goDL3OvvPRbkdAs,0
207,Экономика сегодня,https://vk.com/rueconomics?trackcode=9047a238mZIkabs2hnjnoHEmvlmhtSFSxOyXLpFuExdpITzUnQQ,0
208,Экономика Москвы,https://vk.com/economycomplex?trackcode=8fe43018AcbOYcCYumCqlasW4uBqEI3FGsbNPdZxQef7exkFJPo,0
209,Политика и Экономика,https://vk.com/policyandstrategy?trackcode=42fd6715rnChCy2ITA94KT6K-S6TLkRnQVRx4n49FFPzDRV-7jY,0
210,Плановая экономика,https://vk.com/planned_economy?trackcode=bcc68cc3IdVsSXPXmv5lBFJLexGoFovqUxdzOl0lmexjzRarP8k,0
211,Экономика Калуги,https://vk.com/economic.kaluga?trackcode=f4956af1HoA54Zz6wY3a9PksusiFuMQF0Wo2jYYI7omAeeXyL8U,0
212,ЧЁРНАЯ ЭКОНОМИКА,https://vk.com/chernaya_economika?trackcode=501b02fafoOmApQFdTQD7BSYk9W-J_C661F2HClo4zFpM9M9tg,0
213,Экономика – предприятия/организации заказать,https://vk.com/ogge_ege22021?trackcode=a0a8e34bw2gltKhooxnKnIgrJbWdCPjC7QEetShdM0YdoV2xut8,0
214,"СПбГЭУ, ФЭиФ, Экономика",https://vk.com/fef3051?trackcode=8f9df213oBz7NhRJvEQvm244uy4b-b-UXERT-D4L02BdSZHAIgc,0
215,"Исламская экономика, финансы",https://vk.com/muslimeco_finance?trackcode=a8fd7006ZZ9kHnro6PlbHW_G_ZA_5WSkmcsYZzwL18s8oGtTQ0Q,0
216,Мировая экономика и международный бизнес УрФУ,https://vk.com/ieb_programme?trackcode=86c23b69nklzK219fUAYPLrAtUvyUN64WCWxi1Isaex5pG5eM7k,0
217,"Политика, экономика",https://vk.com/public216562458?trackcode=bb83fd4dkr_nj8VI_ogZfFS6lVtvSj1BLo4f6S8sAUADpl097Y0,0
218,"ЗАМТ ""ЭКОНОМИКА И БУХГАЛТЕРСКИЙ УЧЕТ""",https://vk.com/zamtaccountant?trackcode=ec57032dec2xbn6PPyI5au7jO-la39jHDag3ZReMfauRx6fKqQY,0
219,Экономика и Жизнь,https://vk.com/egonline_ru?trackcode=b3863a89UlhnEh8evtbii684rc3qpskQjCup1-cM8wOK3cH5La0,0
220,Деньги и экономика,https://vk.com/success_money?trackcode=e87a4a70pgqMBYhDRmMLOq9mGqQ28frujL9jZ893C6YXxMrPDeI,0
221,Школково | Экономика для олимпиад,https://vk.com/olympecon2023?trackcode=8ea0e7d8H72LKXLQGKHQi5PI55ZPHRR6H9t81W-YJbSKgAfpLwA,0
222,СоВмЕсТнЫе Покупки - **ЭКОНОМИКА** УКРАИНА,https://vk.com/economsclab?trackcode=0c761294gi-Hh5Dg1JsS3ErycM-eZMataFxZNp8InM7up08nOfg,0
223,Цифровая Экономика,https://vk.com/inec_faculty?trackcode=a19834b0NCqYqKDHKNK8MgJI-xrUvn58lBY_g21JFK4Swm73yy0,0
224,ЭКОНОМИКА,https://vk.com/club13703506?trackcode=ad8489b2vlLBsN2ziZLpVtWTZJOuonLgrQOQhNDPgNwFKfmiEUE,0
225,"Кафедра ""Экономика предприятия"" ДонГУ",https://vk.com/public88904241?trackcode=ae16d625hZQDMzmEgIdeGZQmyrPeWBXLlnrimtnjf7FjDOPykQY,0
226,Бизнес/Экономика/Мотивация,https://vk.com/public216163545?trackcode=19daede9HZdq6nJmmsfuol_UwK0mEQuNWMI_G7F8FowSfoVbAXY,0
227,Экономика | контрольные курсовые дипломные,https://vk.com/diplomnie_kursovie_ekonomika?trackcode=7d3d3c047Q4ohMkSnx4Cmn5xu5UibCvKzzwlwOqCuYCzWqyvBDU,0
228,Менеджмент и экономика РУС «ГЦОЛИФК»,https://vk.com/menekorus?trackcode=ffc3e09bsI_2ZkcduyM6iorn5WwWbcUeSuqd4i0pX2ECXf2-vd8,0
229,Экономика КАГМС,https://vk.com/ekonomika46?trackcode=fa1d62fa9VbYAOwamMzFOIQoYwVUesM6k37yMFYOgmdimc_L8Os,0
230,АНО «Цифровая экономика»,https://vk.com/data_economy?trackcode=90cf7a67M7EBFYzG943Ndi0KXWCQQWGxnHxJ-qo07ReNHzgfcjA,0
231,Финансы | Экономика | Банки,https://vk.com/finance.credit?trackcode=57f56ee7e5uTmQ9FNv2bSki1TjlNnVrgxg6hjo7ta-CSdSkwmYg,0
232,Теневая Экономика,https://vk.com/tenevayaoriginal?trackcode=886891c7KhNoJTasVZ6WyHKMneU1Vf_oauZibvZ2-Cmjn-47FRE,0
233,Экономика Ленинградской области,https://vk.com/lenoblinvest?trackcode=c980e239d4M2SoLMc2lI6qGb2qofj9FP2R00rK-_Fs8Yay1LfSE,0
234,Кризистан: Экономика /// Кризис,https://vk.com/krizis_kopilka?trackcode=f1ace2deWV81IGyi_1-NwZT5C8-cRLxOpq2Oo5mqLnv7vmk_SH8,0
235,ПРАКТИЧНАЯ ЭКОНОМИКА,https://vk.com/practiceconomics?trackcode=8bb555c4VtOeL2K38UF9zd1jdlssP6iazOF4IWIeYNg3KVq2sfU,0
236,Экономика в СибГИУ,https://vk.com/club211711741?trackcode=ab16fe28nDwnxCjse1kHn0oMt4UH6vgxTJ4otIRT2PgSZEpzi00,0
237,"Экономика, бизнес и финансы",https://vk.com/public213527824?trackcode=9f43c057RH074mS3eqdkxNzae7Izeey8Vnh54h_hfdxvN3vjHgk,0
238,Экономика. Вологодский округ,https://vk.com/torgovlyvolraion?trackcode=c645655afZR19e0DAuscI9WxpQ0-FDaE-8MegMfgijADJVs-_6w,0
239,Экономика Кочёво,https://vk.com/public213818459?trackcode=211b20b1EvxmdfR3FYPsHe-B2pJ0rIdkCbGMOxSxrtatI4n_BqM,0
240,Экономика Тульской области,https://vk.com/economy71?trackcode=0a0d00e5emV1j6mthHJXkS9lmVHFlgHB9ZVFPhVU4yt2j30p3-Q,0
241,ЭКОНОМИКА ЕТОТС,https://vk.com/public219607710?trackcode=a6ffb8f4c8KKoFYdsmsa-0PmVeUjcJKrRvpaKwJLNHjFQi-Prd4,0
242,Кафедра Экономики#КФ ОГУ#Экономика,https://vk.com/kfosu_economica?trackcode=47c4c900HlgIjYcRJdaLLJp_dErBai47AvBPuT3h2_T2A2neHrI,0
243,ГАУГН - ЭКОНОМИКА,https://vk.com/economgaugn?trackcode=99a119e8ljRV_hG5D3gOlsw8JcC9IJmFwpCbbdWs6ZueX2cT4wM,0
244,Бизнес | Экономика | Финансы,https://vk.com/public211010602?trackcode=56330005o9jHb3xbUr8x3gp5eKgk5X54hFR6nJfX7Pq8uxzHnwY,0
245,Экономика Ноябрьска,https://vk.com/ekonomikanbrsk?trackcode=65f46ef3o-eJOiDisA7lzNKS4jWmPMz_Az1KDRaUU0RLF9X4THg,0
246,Бизнес-информатика и экономика - UNITECH,https://vk.com/ekonomics_in_mgotu?trackcode=51c57e36M0Eki0ZyDU5brtZZfivOpi45NBAE-vhZHPmmbabPDi4,0
247,Экономика Воткинска,https://vk.com/club180607472?trackcode=15ca6ddc9JM4Sw_WDlAgwqK_kG6UI0T1hQSfhuxB8YZHSspxyE0,0
248,Региональная экономика и управление,https://vk.com/regmy_sseu?trackcode=ce133643G-Fy2X2LZKdyzA8ZUG-njKZQ68Sy4YFY86qxq_kj_5A,0
249,ЦРР «Локальная экономика»,https://vk.com/crrkrsk?trackcode=776d2bd6Od-FqeIyj5E5FZrnIZHfzX7XcoRLruXYyxSuROg333Y,0
250,Экономика Братска,https://vk.com/econ_bratsk?trackcode=f04349491eWINDezMO_-TprGPIXNh6Tm3MmsXNmcjDyLH7y7rqU,0
251,Экономика ОмГТУ,https://vk.com/omgtu_econom?trackcode=08889737SzFUCRKi6X9lgNIka5ibVC6UsSDzusFaFsLnak-H1kQ,0
252,Армия Ирана | КСИР | Политика | Экономика,https://vk.com/iranian_army?trackcode=b9c09337zvuHnde_olKpUeJgxeK5dgx4Hm5bVG9dqGtHFHU_MVY,0
253,"Политика, Экономика и бизнес",https://vk.com/politics_economix_business?trackcode=7ae0dc5cjW32NWSNq9uy4hxyUXXJdURV4uelq_e85p2aBIAU9I4,0
254,"Новости экономики - экономика в Беларуси, ситуац",https://vk.com/beltaby?trackcode=87f5783aNwvhaUEyjflKaKoIhQr0rNxqebBew0tEavt0zFiXUQw,0
255,Управление Экономика Бизнес,https://vk.com/public212423216?trackcode=7329a5f80mt9OtoAdikgVnveiZr5KEtKRa0doQe2e-BGUFsaTas,0
256,Экономика изобилия,https://vk.com/economax?trackcode=80f2aa10uKna4vquyPKYuRQK37gIkN1-aRgnOrN_1o4ipuYvuu8,0
257,"Профиль ""Экономика города"" РУДН",https://vk.com/econgorod?trackcode=602f67beUdG1B9ADO6DPeSj-woduqSBiMcl06XECoflyW5KYKjk,0
258,Экономика,https://vk.com/club159429001?trackcode=005332e6Pi2WMXn_Bm0yy8eAQIPzlCnXKrA5qZzOtpQaC3XEpNE,0
259,Экономика Торговли/Транспорта/Туризма/Энергетики,https://vk.com/club218088050?trackcode=d753f562sR5Wqw4PhewF-0GEs6AWpjiMUhoFHusJO78RMV8hAKE,0
260,"Телеинформ - экономика, бизнес",https://vk.com/teleinformeb?trackcode=c32e4c2fO7GzuyfOCGKhbz_fGjrfA8QRznmh0MfNZHA4dbJQM1I,0
261,Экономика правит миром,https://vk.com/economikapm?trackcode=ded9b370_TVzbgUIvnpKHSmIWczS6s0FPGv5sx6EW6nLSucwOjk,0
262,Экономика ЖКХ,https://vk.com/public170690243?trackcode=4a2f573acCAXMZtvtHF6aJU4FXK0isw1ar98IOFieNGbD5Ufu_w,0
263,Экономика | Бизнес,https://vk.com/economy_business?trackcode=2ef04190m5-SyMPdgyCc6JCcO4ZRPxMElhuCI6tB56NE4CyJFOI,0
264,Экономика и политика,https://vk.com/vlastipolitika?trackcode=4ac41928K0Oy-Ky42wypoY1ZDqtSy9WansrV-ddYhr7tiGkspEo,0
265,Экономика предприятия организации ПОМОЩЬ,https://vk.com/ekonom_pred?trackcode=bc711973OXddrhE8-7ni5zVvFw6WYDTWmsjw5lbUSaHOSHB1aKk,0
266,Эмоциональная Экономика (ЭЭ),https://vk.com/eeconomy?trackcode=e57e9643032RsGmKIdWfxddtGNVWoT76SqaZZX65CBea6ykUNtI,0
267,Повседневная экономика,https://vk.com/public212212974?trackcode=2c152b89fNJjfoi-ttr2WFaOoxvIqUqAV8IuVd1f95dLqarthW4,0
268,Экономика + Политика,https://vk.com/ekopolitik?trackcode=ee64a2d10pIftZWsM7kk3VZ-hO0-95Fs6DTWQkoOix8-qxJtnug,0
269,Нестандартная экономика,https://vk.com/club24239750?trackcode=2a6f1b5e3eMhi6rCZ8Z4R-OH0VPrEqBX-BFnw3ve71kmEYMyttY,0
270,Экономика Чукотки,https://vk.com/depeconom_chukotka?trackcode=f4ca689bgf08MPfRb7m90cIYJ5aK_ZGOFgVi1M27spJXczYeJOs,0
271,СНК «Экономика и управление»,https://vk.com/snk_economica?trackcode=1e633707U6Wy5oUhqs0lMC_sVw5SBKmTaL8JSQnHchEWoZRkjGM,0
272,Экономика НУР,https://vk.com/economika_nur?trackcode=8cce0391SKGuHP8VU7d5VBheJ0UvukxyZbUi38hNn-e-mTUhufM,0
273,"Программа ""Цифровая экономика"" ИМЭБ РУДН",https://vk.com/digital_ec.imeb.rudn?trackcode=900b7f15S7e47DtQHfnFR7cRBV17KgO87uSWM9o4kcnh6I5dORs,0
274,Нумизматика РФ. Экономика. Инвестиции,https://vk.com/numismatics_rf?trackcode=b0ae42dbznVdDqHbbArPK0-qcSsI7X-t9l3uKa-tRxGTzIqkjYo,0
275,ЭКОНОМИКА БУДУЩЕГО,https://vk.com/club218980876?trackcode=a0dcce56zXDjBbYIxshLqQMu17hu-UtRljS0vYSPl5qQW4caR68,0
276,4-150204 Экономика,https://vk.com/club201797561?trackcode=f1f8786doeh7Stll4dH2aLZ8AmU6l3hF7Gr2RELSyWoYH2-kiZ0,0
277,Экономика Челябинска,https://vk.com/cheleconom?trackcode=333a4dee1Lp6lJCFycH2yAsdgxrO_OklgVFKZ10g2RL7jSvPsI4,0
278,Экономика трансформаций,https://vk.com/projects.centrinvest?trackcode=c9dd0397a9X7chag1QMTbDW5B9kkst7Fr1ZhgKCqM3nR_PuBV5g,0
279,Экономика Пуровского района,https://vk.com/economics_pur_adm89?trackcode=96e7f9c6U5rmu2-pmH48Svi-cduBUlTxidseOePvxYbpwa1_5Ig,0
280,Финансы/Экономика,https://vk.com/bankabuz?trackcode=870b9a78S0TI4JazVoVzdp8i0GODGBpe-64KXx6sVzI3BInVdIE,0
281,1 Экономика 3,https://vk.com/club215875227?trackcode=b6d12c28Pa2RvwfLtAUd1C5l5e1O40u3fmRjDSqoypOdUezE38Q,0
282,Экономика,https://vk.com/murjs?trackcode=664a1912rcPzaqzbWI2Ca8E7tghPsekO0yUoBLgiBgYfnZ6FuMc,0
283,Экономика ТАОП 111,https://vk.com/club215760468?trackcode=8fa54d54SKv8Yq4A2LrC4Xi92rBNGc8AR002HnosIe8hZdmBZd8,0
284,Реальная экономика,https://vk.com/club210880121?trackcode=1a030ea5JvE1Z8yd7ZwKcIg3zquV-wJETORp6QbXod4cerMOXCw,0
285,ЭКОНОМИКА|НОВОСТИ|КРИПТОВАЛЮТА,https://vk.com/public217752659?trackcode=b9ffa30dPgS7w3450Z6K1ckRlREndG-kbQVlZb0zd3ReGsD_qt4,0
286,Экономика недвижимости,https://vk.com/realestateeconomics?trackcode=6a3ec4c7aJqSVQeOcGerqDdiZFp5qWNboP7G2dZeca7sgC9m2NI,0
287,Экономика и бизнес,https://vk.com/belaruseconomy?trackcode=2bf1ece3EgLmc6SG48tOsUS_IFe_SmBJ0iuazhW4a71YIBVDvrY,0
288,Мировая экономика,https://vk.com/eb022103?trackcode=d5119c3dBKCMeb1FdJTGJsgwozcISuhAW2IyJTNycch4C1CPem4,0
289,Экономика для ёжиков,https://vk.com/byleonov?trackcode=b98a2a414mJRW_N4PY9TqM8l7_z6sDodyWFn6QpfGfJslYVFeE4,0
290,Экономика 10В 2023,https://vk.com/club220461238?trackcode=64d75daaUNHNkMz8OAnHvJLuclQzrtdz6EFWn1BnOOoan5N9_uk,0
291,Разумная экономика,https://vk.com/razeco?trackcode=8e955497EImrsZLAfIQXoGt6wkzDKRti5_lLa3pN6QAulJEF_SM,0
292,Экономика и бизнес©²º¹³,https://vk.com/economika_i_biznes?trackcode=0ae4cccfchMDpoAZhwDEMiEPGpgHJMdvfZCtLkGsbpH2yAAWilc,0
293,"RuFinInfo - Финансы, Экономика, Криптовалюта",https://vk.com/l_finace?trackcode=acee7e66IDXAzWsnZzFmKyQ8hcLWCozoWeaKZS5o74ZPNhvP1tM,0
294,Экономика 10,https://vk.com/club215835822?trackcode=d6165c62ML9ZKCnOJKieWhlfZyZP2CDqCCCu5vqY5IX57yWVCwc,0
295,"Журнал ""Цифровая экономика""",https://vk.com/digitaleconomy_mag?trackcode=dd00ec0be-5kxfI8MtAMm-8EGCjdCjhQPtIXXCt7DJhm077PtDw,0
296,Экономика и финансы,https://vk.com/club216606731?trackcode=8c611e7659kKXznTEGs_XFabqWhTkO2hfXILi6cIRXObMxD7TyQ,0
297,Дипломная курсовая контрольная работа Экономика,https://vk.com/club218800805?trackcode=e6c4de94CylpBKG6YADCAwLxbDSROScis-PTIOsQuYuPMrlVEjo,0
298,Экономика в СМИ.,https://vk.com/club215252571?trackcode=3f57da3b86CZHDbhpj-wdHrEM26YDu2Smh5ih2sDObKM2UcRxtE,0
299,ЧЁРНАЯ ЭКОНОМИКА,https://vk.com/che_economikaaa?trackcode=bb44a6ccl0p2UFeEdtd9GNP2D8k4pkWJJLeMYFl9DCsSuvsc8vg,0
300,Искусство и культура,https://vk.com/kulturerbe?trackcode=9a91620dHJO-EC6Cdt1zNBSOxeWNmH3gGuYBDJjKkz8a_T3EdxY,1
301,"Центр развития народного искусства ""ИВУШКА""",https://vk.com/public174070938?trackcode=e5d8cbdb_J9JJXeDiojHxU1R50xuaaidytSDRhA3vmtkWrKgqD8,1
302,Тамбовский колледж искусств,https://vk.com/club58899505?trackcode=1412cdbf_j78iGdayTZMAOKb_hGUkSqFvURnGT2GS_2QljM-PUc,1
303,Детская школа искусств № 3 города Тамбова,https://vk.com/public201275077?trackcode=11a65db6q5u7KW3n-BA_eOvND5LABGy7D38uFu5W398jssAG8Xw,1
304,Искусство Войны,https://vk.com/art_war_public?trackcode=30dd8823G3yjw0I4JttfMmvSdrv9dx_mO8L4JNs6cHyCOEbC0tk,1
305,Posterino | искусство плаката,https://vk.com/posterino?trackcode=2a12fd065BjVeLa5sbYB7r6Pgxq6MXLuI6O-hjM49fdcPHT7K_U,1
306,Кулинарное искусство,https://vk.com/cooklove?trackcode=ed70992bBS1QdaHnTw-FmRcu_VzvopSQis0ImnDLBQJYv1-SELk,1
307,Современное искусство,https://vk.com/another_art?trackcode=275f0853rX6Ygj6bbosK-zmf4W405Db9IcAUbz7YfRIcFDzlYjI,1
308,искусство манипуляции,https://vk.com/manipulationen?trackcode=f2a2cf7bFbNLD3_sUYWdIYPkH-mYN26qUU_-XSXDkYbRpMvSxmQ,1
309,Академическое Искусство,https://vk.com/academicart?trackcode=f1d10e91zTV58UM-ThOka_Wt1B9Z8oNYpw2AAtujq-vH2liW_Rs,1
310,Русское искусство,https://vk.com/ruskunst?trackcode=92a389e3_9qGqSJhb_VS2dF_OnceVsLPGer1tb2CHOLQslPuNMI,1
